Aggresomes and pericentriolar sites of virus assembly: cellular defense or viral design?Virus replication and virus assembly often occur in virus inclusions or virus factories that form at pericentriolar sites close to the microtubule organizing center or in specialized nuclear domains called ND10/PML bodies. Similar inclusions called aggresomes form in response to protein aggregation. Protein aggregates are toxic to cells and are transported along microtubules to aggresomes for immobilization and subsequent degradation by proteasomes and/or autophagy. The similarity between aggresomes and virus inclusions raises the possibility that viruses use aggresome pathways to concentrate cellular and viral proteins to facilitate replication and assembly. Alternatively  aggresomes may be part of an innate cellular response that recognizes virus components as foreign or misfolded and targets them for storage and degradation. Insights into the possible roles played by aggresomes during virus assembly are emerging from an understanding of how virus inclusions form and how viral proteins are targeted to them.,Autophagy_notLIR
The impact of sustained and intermittent docetaxel chemotherapy regimens on cognition and neural morphology in healthy mice.A subset of cancer survivors demonstrates impairments in cognition long after chemotherapy completion. At present  it is unclear whether these changes are due to direct neurotoxic effects of chemotherapy.,Autophagy_notLIR
mTOR and cancer therapy.Proteins regulating the mammalian target of rapamycin (mTOR)  as well as some of the targets of the mTOR kinase  are overexpressed or mutated in cancer. Rapamycin  the naturally occurring inhibitor of mTOR  along with a number of recently developed rapamycin analogs (rapalogs) consisting of synthetically derived compounds containing minor chemical modifications to the parent structure  inhibit the growth of cell lines derived from multiple tumor types in vitro  and tumor models in vivo. Results from clinical trials indicate that the rapalogs may be useful for the treatment of subsets of certain types of cancer. The sporadic responses from the initial clinical trials  based on the hypothesis of general translation inhibition of cancer cells are now beginning to be understood owing to a more complete understanding of the dynamics of mTOR regulation and the function of mTOR in the tumor microenvironment. This review will summarize the preclinical and clinical data and recent discoveries of the function of mTOR in cancer and growth regulation.,Autophagy_notLIR
Potent synergistic interaction between the Nampt inhibitor APO866 and the apoptosis activator TRAIL in human leukemia cells.The nicotinamide phosphoribosyltransferase (Nampt) inhibitor APO866 depletes intracellular nicotinamide adenine dinucleotide (NAD(+)) and shows promising anticancer activity in preclinical studies. Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) binds to plasma membrane receptors DR4 and DR5 and induces apoptosis via caspase-8 and -10. Here we have explored the interaction between APO866 and TRAIL in leukemia cell lines and in primary B-cell chronic lymphocytic leukemia cells.,Autophagy_notLIR
A methanolic extract of Ganoderma lucidum fruiting body inhibits the growth of a gastric cancer cell line and affects cellular autophagy and cell cycle.Ganoderma lucidum is one of the most extensively studied mushrooms as a functional food and as a chemopreventive agent due to its recognized medicinal properties. Some G. lucidum extracts have shown promising antitumor potential. In this study  the bioactive properties of various extracts of G. lucidum  from both the fruiting body and the spores  were investigated. The most potent extract identified was the methanolic fruiting body extract  which inhibited the growth of a gastric cancer cell line (AGS) by interfering with cellular autophagy and cell cycle.,Autophagy_notLIR
TLR4-dependent tumor-initiating stem cell-like cells (TICs) in alcohol-associated hepatocellular carcinogenesis.Alcohol abuse predisposes individuals to the development of hepatocellular carcinoma (HCC) and synergistically heightens the HCC risk in patients infected with hepatitis C virus (HCV). The mechanisms of this synergism have been elusive until our recent demonstration of the obligatory role of ectopically expressed TLR4 in liver tumorigenesis in alcohol-fed HCV Ns5a or Core transgenic mice. CD133+/CD49f+ tumor-initiating stem cell-like cells (TICs) isolated from these models are tumorigenic in a manner dependent on TLR4 and NANOG. TICs' tumor-initiating activity and chemoresistance are causally associated with inhibition of TGF-β tumor suppressor pathway due to NANOG-mediated expression of IGF2BP3 and YAP1. TLR4/NANOG activation causes p53 degradation via phosphorylation of the protective protein NUMB and its dissociation from p53 by the oncoprotein TBC1D15. Nutrient deprivation reduces overexpressed TBC1D15 in TICs via autophagy-mediated degradation  suggesting a possible role of this oncoprotein in linking metabolic reprogramming and self-renewal.,Autophagy_notLIR
Association between waist circumference and gray matter volume in 2344 individuals from two adult community-based samples.We analyzed the putative association between abdominal obesity (measured in waist circumference) and gray matter volume (Study of Health in Pomerania: SHIP-2  N=758) adjusted for age and gender by applying volumetric analysis and voxel-based morphometry (VBM) with VBM8 to brain magnetic resonance (MR) imaging. We sought replication in a second  independent population sample (SHIP-TREND  N=1586). In a combined analysis (SHIP-2 and SHIP-TREND) we investigated the impact of hypertension  type II diabetes and blood lipids on the association between waist circumference and gray matter. Volumetric analysis revealed a significant inverse association between waist circumference and gray matter volume. VBM in SHIP-2 indicated distinct inverse associations in the following structures for both hemispheres: frontal lobe  temporal lobes  pre- and postcentral gyrus  supplementary motor area  supramarginal gyrus  insula  cingulate gyrus  caudate nucleus  olfactory sulcus  para-/hippocampus  gyrus rectus  amygdala  globus pallidus  putamen  cerebellum  fusiform and lingual gyrus  (pre-) cuneus and thalamus. These areas were replicated in SHIP-TREND. More than 76% of the voxels with significant gray matter volume reduction in SHIP-2 were also distinct in TREND. These brain areas are involved in cognition  attention to interoceptive signals as satiety or reward and control food intake. Due to our cross-sectional design we cannot clarify the causal direction of the association. However  previous studies described an association between subjects with higher waist circumference and future cognitive decline suggesting a progressive brain alteration in obese subjects. Pathomechanisms may involve chronic inflammation  increased oxidative stress or cellular autophagy associated with obesity.,Autophagy_notLIR
Inhibition of autophagy by 3-MA enhances IL-24-induced apoptosis in human oral squamous cell carcinoma cells.Interleukin-24(IL-24)  also referred to as melanoma differentiation-associated gene-7(mda-7)  is a unique member of the IL-10 gene family  which displays nearly ubiquitous cancer-specific toxicity. The most notable feature of IL-24 is selectively induced growth suppression and apoptosis in various cancer cells  with no harmful effects toward normal cells. Autophagy is a self-protective mechanism in many kinds of tumor cells that respond to anticancer treatment. It is reported that autophagy inhibition could enhance the effects of many kinds of anticancer treatments  including gene therapy. However  whether IL-24 is effective to treat oral squamous cell carcinomas (OSCC) and if autophagy inhibition could improve the anticancer effect of IL-24 towards OSCC is has not been detected.,Autophagy_notLIR
CERT depletion predicts chemotherapy benefit and mediates cytotoxic and polyploid-specific cancer cell death through autophagy induction.Chromosomal instability (CIN) has been implicated in multidrug resistance and the silencing of the ceramide transporter  CERT  promotes sensitization to diverse cytotoxics. An improved understanding of mechanisms governing multidrug sensitization might provide insight into pathways contributing to the death of CIN cancer cells. Using an integrative functional genomics approach  we find that CERT-specific multidrug sensitization is associated with enhanced autophagosome-lysosome flux  resulting from the expression of LAMP2 following CERT silencing in colorectal and HER2(+) breast cancer cell lines. Live cell microscopy analysis revealed that CERT depletion induces LAMP2-dependent death of polyploid cells following exit from mitosis in the presence of paclitaxel. We find that CERT is relatively over-expressed in HER2(+) breast cancer and CERT protein expression acts as an independent prognostic variable and predictor of outcome in adjuvant chemotherapy-treated patients with primary breast cancer. These data suggest that the induction of LAMP2-dependent autophagic flux through CERT targeting may provide a rational approach to enhance multidrug sensitization and potentiate the death of polyploid cells following paclitaxel exposure to limit the acquisition of CIN and intra-tumour heterogeneity.,Autophagy_notLIR
Metformin alleviates hepatosteatosis by restoring SIRT1-mediated autophagy induction via an AMP-activated protein kinase-independent pathway.Metformin activates both PRKA and SIRT1. Furthermore  autophagy is induced by either the PRKA-MTOR-ULK1 or SIRT1-FOXO signaling pathways. We aimed to elucidate the mechanism by which metformin alleviates hepatosteatosis by examining the molecular interplay between SIRT1  PRKA  and autophagy. ob/ob mice were divided into 3 groups: one with ad libitum feeding of a standard chow diet  one with 300 mg/kg intraperitoneal metformin injections  and one with 3 g/d caloric restriction (CR) for a period of 4 wk. Primary hepatocytes or HepG2 cells were treated with oleic acid (OA) plus high glucose in the absence or presence of metformin. Both CR and metformin significantly improved body weight and glucose homeostasis  along with hepatic steatosis  in ob/ob mice. Furthermore  CR and metformin both upregulated SIRT1 expression and also stimulated autophagy induction and flux in vivo. Metformin also prevented OA with high glucose-induced suppression of both SIRT1 expression and SIRT1-dependent activation of autophagy machinery  thereby alleviating intracellular lipid accumulation in vitro. Interestingly  metformin treatment upregulated SIRT1 expression and activated PRKA even after siRNA-mediated knockdown of PRKAA1/2 and SIRT1  respectively. Taken together  these results suggest that metformin alleviates hepatic steatosis through PRKA-independent  SIRT1-mediated effects on the autophagy machinery.,Autophagy_notLIR
Autophagy dysfunction and ubiquitin-positive protein aggregates in Dictyostelium cells lacking Vmp1.Ubiquitin-positive protein aggregates are a hallmark of many degenerative diseases. Their presence can be induced by dysfunction in protein degradation pathways such as proteasome and autophagy. We now report several lines of evidence suggesting a defect in autophagy in Dictyostelium cells lacking Vmp1 (vacuole membrane protein 1)  an endoplasmic reticulum (ER)-resident protein involved in pathological processes such as cancer and pancreatitis. vmp1- null cells are unable to survive starvation or undergo autophagic cell death under the appropriate inductive signals. Moreover  confocal studies using the autophagy marker Atg8 and previous transmission electron microscopy analysis showed defects in autophagosome formation. Although Vmp1 is localized in the ER  we found colocalization with Atg8 suggesting a contribution of both Vmp1 and ER in autophagosome biogenesis or maturation. Interestingly  vmp1- mutant cells showed accumulation of huge ubiquitin-positive protein aggregates containing the autophagy marker GFP-Atg8 and the putative Dictyostelium p62 homologue as described in many degenerative human diseases. The analysis of other Dictyostelium autophagic mutants (atg1-  atg5-  atg6-  atg7- and atg8-) showed a correlation in the severity of their corresponding phenotypes and the presence of ubiquitin-positive protein aggregates suggesting that the deleterious effects associated with development of these aggregates might contribute to the complex phenotypes observed in autophagy deficient mutants. Our results suggest that Vmp1 is required for the clearance of these ubiquitinated protein aggregates through autophagy and highlight a potential role for Vmp1 in protein-aggregation diseases.,Autophagy_notLIR
Autophagy in stem and progenitor cells.Autophagy is a highly conserved cellular process  responsible for the degradation and recycling of damaged and/or outlived proteins and organelles. This is the major cellular pathway  acting throughout the formation of cytosolic vesicles  called autophagosomes  for the delivering to lysosome. Recycling of cellular components through autophagy is a crucial step for cell homeostasis as well as for tissue remodelling during development. Impairment of this process has been related to the pathogenesis of various diseases  such as cancer and neurodegeneration  to the response to bacterial and viral infections  and to ageing. The ability of stem cells to self-renew and differentiate into the mature cells of the body renders this unique type of cell highly crucial to development and tissue renewal  not least in various diseases. During the last two decades  extensive knowledge about autophagy roles and regulation in somatic cells has been acquired; however  the picture about the role and the regulation of autophagy in the different types of stem cells is still largely unknown. Autophagy is a major player in the quality control and maintenance of cellular homeostasis  both crucial factors for stem cells during an organism's life. In this review  we have highlighted the most significant advances in the comprehension of autophagy regulation in embryonic and tissue stem cells  as well as in cancer stem cells and induced pluripotent cells.,Autophagy_notLIR
Nutrient deprivation increases vulnerability of endothelial cells to proinflammatory insults.Nutrient deprivation is a stimulus for oxidative stress and is an established method for induction of cell autophagy and apoptosis. The aims of this study were to identify conditions that evoke superoxide production in cultured human umbilical vein endothelial cells (HUVECs)  determine the mechanism of action for this response  and examine whether the stimulus might facilitate the adhesion of human isolated neutrophils to the HUVECs. HUVECs were incubated in M199 medium under conditions of serum starvation (serum-free M199 medium)  low serum (medium containing 2% fetal calf serum)  and high serum (medium containing 20% fetal calf serum). HUVECs were also incubated under proinflammatory conditions  in medium supplemented with 50ng/ml tumor necrosis factor-α (TNF-α) or neutrophils preactivated with 10nM phorbol 12-myristate 13-acetate (PMA). Superoxide production was increased fourfold in serum-starved HUVECs compared to cells incubated in 20% medium  and this was reduced by inhibitors of the mitochondrial electron transport chain and mitochondrial Ca(2+) uniporter. Superoxide production was 23.6% higher in HUVECs incubated with TNF-α in 2% medium compared to 2% medium alone  but unchanged with TNF-α in 20% medium. PMA-activated neutrophils adhered to morphologically aberrant HUVECs  which were mainly evident under the low-serum condition. The findings show a role of mitochondrial enzymes in superoxide production in response to nutrient deprivation and suggest that proinflammatory responses in HUVECs become manifest when HUVECs are in an already-compromised state.,Autophagy_notLIR
Correction: the nuclear receptor NR4A1 induces a form of cell death dependent on autophagy in mammalian cells.,Autophagy_notLIR
Bovine viral diarrhea virus infection induces autophagy in MDBK cells.Bovine viral diarrhea virus (BVDV) is an enveloped  positive-sense  single-stranded RNA virus that belongs to the genus Pestivirus (Flaviviridae). The signaling pathways and levels of signaling molecules are altered in Madin-Darby Bovine Kidney (MDBK) cells infected with BVDV. Autophagy is a conservative biological degradation pathway that mainly eliminates and degrades damaged or superfluous organelles and macromolecular complexes for intracellular recycling in eukaryotic cells. Autophagy can also be induced as an effective response to maintain cellular homeostasis in response to different stresses  such as nutrient or growth factor deprivation  hypoxia  reactive oxygen species exposure and pathogen infection. However  the effects of BVDV infection on autophagy in MDBK cells remain unclear. Therefore  we performed an analysis of autophagic activity after BVDV NADL infection using real-time PCR  electron microscopy  laser confocal microscopy  and Western blotting analysis. The results demonstrated that BVDV NADL infection increased autophagic activity and significantly elevated the expression levels of the autophagy-related genes Beclin1 and ATG14 in MDBK cells. However  the knockdown of Beclin1 and ATG14 by RNA interference (RNAi) did not affect BVDV NADL infection-related autophagic activity. These findings provided a novel perspective to elaborate the effects of viral infection on the host cells.,Autophagy_notLIR
An autophagic vacuolar myopathy-like disorder presenting as nonimmune hydrops in a female fetus.A 37-year-old woman presented for routine obstetrical care at 15 weeks' gestational age and the fetus was found to have hydrops fetalis. Following elective termination of the pregnancy at 18 weeks' gestational age  pathologic examination of the female conceptus revealed findings suggestive of a lysosomal storage disease within the liver and cardiac muscle. Enzyme assays for beta-galactosidase  neuraminidase  alpha-l-iduronidase  beta-glucuronidase  beta-glucosidase  Morquio disease type A enzyme  beta-fucosidase  alpha-mannosidase  and beta-mannosidase were all normal  ruling out many of the common storage diseases. Electron microscopy identified vacuoles within hepatocytes  Kupffer cells  and cardiac myocytes resembling the autophagic vacuoles characteristic of a group of diseases known as the autophagic vacuolar myopathies (AVMs). Because these diseases are exceptionally rare in females  and because such autophagic vacuoles have never before been described in liver  we propose a novel entity of "AVM-like lysosomal storage disease" presenting as nonimmune hydrops in a female fetus.,Autophagy_notLIR
Glutamate induces mitochondrial dynamic imbalance and autophagy activation: preventive effects of selenium.Glutamate-induced cytotoxicity is partially mediated by enhanced oxidative stress. The objectives of the present study are to determine the effects of glutamate on mitochondrial membrane potential  oxygen consumption  mitochondrial dynamics and autophagy regulating factors and to explore the protective effects of selenium against glutamate cytotoxicity in murine neuronal HT22 cells. Our results demonstrated that glutamate resulted in cell death in a dose-dependent manner and supplementation of 100 nM sodium selenite prevented the detrimental effects of glutamate on cell survival. The glutamate induced cytotoxicity was associated with mitochondrial hyperpolarization  increased ROS production and enhanced oxygen consumption. Selenium reversed these alterations. Furthermore  glutamate increased the levels of mitochondrial fission protein markers pDrp1 and Fis1 and caused increase in mitochondrial fragmentation. Selenium corrected the glutamate-caused mitochondrial dynamic imbalance and reduced the number of cells with fragmented mitochondria. Finally  glutamate activated autophagy markers Beclin 1 and LC3-II  while selenium prevented the activation. These results suggest that glutamate targets the mitochondria and selenium supplementation within physiological concentration is capable of preventing the detrimental effects of glutamate on the mitochondria. Therefore  adequate selenium supplementation may be an efficient strategy to prevent the detrimental glutamate toxicity and further studies are warranted to define the therapeutic potentials of selenium in animal disease models and in human.,Autophagy_notLIR
Integrated regulation of motor-driven organelle transport by scaffolding proteins.Intracellular trafficking pathways  including endocytosis  autophagy  and secretion  rely on directed organelle transport driven by the opposing microtubule motor proteins kinesin and dynein. Precise spatial and temporal targeting of vesicles and organelles requires the integrated regulation of these opposing motors  which are often bound simultaneously to the same cargo. Recent progress demonstrates that organelle-associated scaffolding proteins  including Milton/TRAKs (trafficking kinesin-binding protein)  JIP1  JIP3 (JNK-interacting proteins)  huntingtin  and Hook1  interact with molecular motors to coordinate activity and sustain unidirectional transport. Scaffolding proteins also bind to upstream regulatory proteins  including kinases and GTPases  to modulate transport in the cell. This integration of regulatory control with motor activity allows for cargo-specific changes in the transport or targeting of organelles in response to cues from the complex cellular environment.,Autophagy_notLIR
ROS-dependent prostate apoptosis response-4 (Par-4) up-regulation and ceramide generation are the prime signaling events associated with curcumin-induced autophagic cell death in human malignant glioma.Malignant gliomas are extremely resistant to therapies that induce apoptosis  but are less resistant to therapies that induce autophagy. Therefore  drugs targeting autophagy are promising in the management of malignant gliomas. In this study  we investigated the anti-glioma potential of curcumin in vitro  and further examined the molecular mechanisms of curcumin-induced cell death in human malignant glioma. Here  we provide evidence that curcumin is cytotoxic against human malignant glioma cell lines  and the mechanism of cell death caused by curcumin is associated with features of autophagy. Curcumin suppresses the growth of human malignant glioma cells via ROS-dependent prostate apoptosis response-4 (Par-4) induction and ceramide generation. Extracellular supplementation of antioxidants such as glutathione and N-acetylcysteine to glioma cells abrogated the Par-4 induction  ceramide generation  and in turn  prevented curcumin-induced autophagic cell death. Moreover  tumor cells transfected with Par-4 gene sensitized the curcumin-induced autophagic cell death. Overall  this study describes a novel signaling pathway by which curcumin induces ROS-dependent Par-4 activation and ceramide generation  leading to autophagic cell death in human malignant glioma cells.,Autophagy_notLIR
Lipofuscin accumulation and autophagy in glaucomatous human lamina cribrosa cells.Disease associated alterations in the phenotype of lamina cribrosa (LC) cells are implicated in changes occurring at the optic nerve head (ONH) in glaucoma. Lipofuscin  the formation of which is driven by reactive oxygen species (ROS)  is an intralysosomal  non-degradable  auto-fluorescent macromolecule which accumulates with age and can affect autophagy - the lysosomal degradation of a cell's constituents. We aimed to compare the content of lipofuscin-like material and markers of autophagy in LC cells from normal and glaucoma donor eyes.,Autophagy_notLIR
The role of autophagy during ischemia/reperfusion.Ischemia (hypoxia)/reperfusion (I/R) primarily caused by atherosclerosis and thrombosis  induces tissue injury and organ malfunction  and is therefore  an important clinical problem. Understanding the cellular mechanisms of enhancing cell survival or preventing cell death during I/R could lead to development of strategies to treat this health problem.,Autophagy_notLIR
[On the pathogenesis of pseudo-cystic primary pulmonary carcinogenic caverns. Possible role of a phenomenon of neoplastic autophagy].,Autophagy_notLIR
Mechanisms of changes to the liver pigmentary component during the annual cycle (activity and hibernation) of Rana esculenta L.The present study was performed to elucidate the mechanisms responsible for the changes of melanin content/ distribution we had previously discovered in the liver parenchyma of Rana esculenta during natural hibernation. Melanomacrophagic component response was analysed using morphocytochemical methods. The results demonstrated that during the prehibernation period (October-November) the melanomacrophages reach the highest proliferative activity (BrdU  PCNA labelling) which is accompanied by an evident melanosynthesis (dopa-oxidase activity). In contrast  after hibernation  the decrease of liver pigmentation was the consequence of a partial cell loss by apoptotic mechanisms (TUNEL labelling  pyknosis-karyorhexis) accompanied by a decrease of melanosome content by autophagy and low melanosynthetic activity. On the basis of these findings  there is evidence that liver melanomacrophages represent a metabolically (melanin synthesis/degradation) and cytokinetically (proliferation/ death) active cell population during the annual cycle of the frog. The results are also discussed in relation to the functional synergism between hepatocytes and pigment cells in the adaptation to environmental changes.,Autophagy_notLIR
Inhibition of autophagosome formation restores mitochondrial function in mucolipidosis II and III skin fibroblasts.Mucolipidosis II and III are progressive lysosomal storage disorders caused by a deficiency of N-acetylglucosamine-1-phosphotransferase  leading to massive accumulation of undigested substrates in lysosomes (inclusion bodies) in skin fibroblast. In this study  we demonstrated accumulation of autolysosomes and increased levels of p62 and ubiquitin proteins in cultured fibroblasts. These autophagic elevations were milder in mucolipidosis III compared with mucolipidosis II. Mitochondrial structure was fragmented and activity was impaired in the affected cells  and 3-methyladenine  an inhibitor of autophagosome formation  restored these. These results show for the first time autophagic and mitochondrial dysfunctions in this disorder.,Autophagy_notLIR
